合约代码,更新时间,最新价,成交量,买价一,买量一,卖价一,卖量一,持仓量,换手率
T1806,15:01:15.0,93.78,32732,93.83,93.775,32,93.78,6,47125,3.06653e+10
T1806,15:01:15.500,93.78,32732,93.83,93.775,32,93.78,6,47125,3.06653e+10
T1806,15:01:16.0,93.78,32732,93.83,93.775,32,93.78,6,47125,3.06653e+10
T1806,15:01:17.0,93.775,32733,93.83,93.775,32,93.78,6,47124,3.06663e+10
T1806,15:01:17.500,93.78,32741,93.83,93.78,2,93.785,9,47129,3.06738e+10
T1806,15:01:18.0,93.78,32742,93.83,93.78,3,93.785,12,47129,3.06747e+10
T1806,15:01:18.500,93.78,32745,93.83,93.775,32,93.78,2,47130,3.06775e+10
T1806,15:01:19.0,93.775,32756,93.83,93.775,22,93.78,4,47135,3.06878e+10
T1806,15:01:19.500,93.775,32756,93.83,93.775,22,93.78,6,47135,3.06878e+10
T1806,15:01:20.0,93.78,32757,93.83,93.775,22,93.78,8,47136,3.06888e+10
T1806,15:01:20.500,93.78,32758,93.83,93.775,22,93.78,7,47136,3.06897e+10
T1806,15:01:21.500,93.775,32763,93.83,93.775,17,93.78,7,47136,3.06944e+10
T1806,15:01:22.0,93.775,32763,93.83,93.775,17,93.78,18,47136,3.06944e+10
T1806,15:01:22.500,93.775,32774,93.83,93.775,6,93.78,18,47130,3.07047e+10
T1806,15:01:23.0,93.77,32781,93.83,93.77,79,93.775,2,47123,3.07113e+10
T1806,15:01:23.500,93.77,32783,93.83,93.77,77,93.775,2,47121,3.07131e+10
T1806,15:01:24.0,93.775,32785,93.83,93.775,1,93.78,20,47120,3.0715e+10
T1806,15:01:24.500,93.775,32785,93.83,93.775,2,93.78,19,47120,3.0715e+10
T1806,15:01:25.0,93.775,32787,93.83,93.77,77,93.78,19,47119,3.07169e+10
T1806,15:01:25.500,93.775,32787,93.83,93.77,77,93.78,19,47119,3.07169e+10
T1806,15:01:26.0,93.775,32788,93.83,93.77,77,93.78,24,47119,3.07178e+10
T1806,15:01:26.500,93.78,32794,93.83,93.77,77,93.775,1,47121,3.07235e+10
T1806,15:01:27.0,93.775,32796,93.83,93.775,16,93.78,18,47121,3.07253e+10
T1806,15:01:27.500,93.775,32797,93.83,93.775,15,93.78,18,47122,3.07263e+10
T1806,15:01:28.0,93.775,32798,93.83,93.775,15,93.78,18,47122,3.07272e+10
T1806,15:01:28.500,93.775,32798,93.83,93.775,15,93.78,16,47122,3.07272e+10
T1806,15:01:29.0,93.775,32800,93.83,93.775,20,93.78,15,47122,3.07291e+10
T1806,15:01:29.500,93.775,32800,93.83,93.775,20,93.78,15,47122,3.07291e+10
T1806,15:01:30.0,93.775,32800,93.83,93.775,20,93.78,16,47122,3.07291e+10
T1806,15:01:30.500,93.775,32800,93.83,93.775,21,93.78,16,47122,3.07291e+10
T1806,15:01:31.0,93.78,32803,93.83,93.775,21,93.78,14,47122,3.07319e+10
T1806,15:01:31.500,93.78,32814,93.83,93.775,16,93.78,4,47132,3.07422e+10
T1806,15:01:32.0,93.78,32819,93.83,93.78,10,93.785,14,47135,3.07469e+10
T1806,15:01:32.500,93.78,32819,93.83,93.78,8,93.785,14,47135,3.07469e+10
T1806,15:01:33.0,93.78,32819,93.83,93.78,8,93.785,14,47135,3.07469e+10
T1806,15:01:33.500,93.78,32820,93.83,93.78,2,93.785,14,47136,3.07478e+10
T1806,15:01:34.0,93.78,32822,93.83,93.775,14,93.78,4,47136,3.07497e+10
T1806,15:01:34.500,93.78,32822,93.83,93.775,14,93.78,4,47136,3.07497e+10
T1806,15:01:35.500,93.78,32822,93.83,93.775,14,93.78,4,47136,3.07497e+10
T1806,15:01:36.0,93.78,32822,93.83,93.775,19,93.78,4,47136,3.07497e+10
T1806,15:01:36.500,93.78,32822,93.83,93.775,19,93.78,4,47136,3.07497e+10
T1806,15:01:37.0,93.78,32822,93.83,93.775,19,93.78,5,47136,3.07497e+10
T1806,15:01:37.500,93.78,32827,93.83,93.775,19,93.785,13,47138,3.07544e+10
T1806,15:01:38.0,93.78,32827,93.83,93.775,19,93.78,10,47138,3.07544e+10
T1806,15:01:38.500,93.78,32839,93.83,93.775,17,93.785,13,47147,3.07657e+10
T1806,15:01:39.0,93.785,32840,93.83,93.775,17,93.785,12,47147,3.07666e+10
T1806,15:01:39.500,93.785,32845,93.83,93.775,18,93.785,7,47146,3.07713e+10
T1806,15:01:40.0,93.785,32845,93.83,93.78,3,93.785,7,47146,3.07713e+10
T1806,15:01:40.500,93.785,32845,93.83,93.78,5,93.785,7,47146,3.07713e+10
T1806,15:01:41.0,93.785,32845,93.83,93.78,6,93.785,7,47146,3.07713e+10
T1806,15:01:41.500,93.785,32845,93.83,93.78,7,93.785,7,47146,3.07713e+10
T1806,15:01:42.0,93.78,32847,93.83,93.78,5,93.785,7,47146,3.07732e+10
T1806,15:01:42.500,93.78,32852,93.83,93.78,2,93.785,7,47149,3.07779e+10
T1806,15:01:43.0,93.78,32852,93.83,93.78,2,93.785,7,47149,3.07779e+10
T1806,15:01:43.500,93.78,32852,93.83,93.78,3,93.785,7,47149,3.07779e+10
T1806,15:01:44.0,93.78,32853,93.83,93.78,3,93.785,7,47149,3.07788e+10
T1806,15:01:44.500,93.78,32853,93.83,93.78,2,93.785,7,47149,3.07788e+10
T1806,15:01:45.0,93.78,32853,93.83,93.78,3,93.785,7,47149,3.07788e+10
T1806,15:01:45.500,93.785,32854,93.83,93.78,4,93.785,6,47149,3.07797e+10
T1806,15:01:46.0,93.785,32855,93.83,93.78,9,93.785,5,47149,3.07807e+10
T1806,15:01:46.500,93.785,32855,93.83,93.78,10,93.785,5,47149,3.07807e+10
T1806,15:01:47.0,93.785,32855,93.83,93.78,11,93.785,5,47149,3.07807e+10
T1806,15:01:47.500,93.78,32862,93.83,93.78,16,93.785,3,47151,3.07872e+10
T1806,15:01:48.0,93.785,32866,93.83,93.785,5,93.79,8,47150,3.0791e+10
T1806,15:01:48.500,93.785,32866,93.83,93.785,8,93.79,8,47150,3.0791e+10
T1806,15:01:49.0,93.785,32866,93.83,93.785,8,93.79,8,47150,3.0791e+10
T1806,15:01:49.500,93.785,32866,93.83,93.785,8,93.79,8,47150,3.0791e+10
T1806,15:01:51.0,93.785,32871,93.83,93.785,3,93.79,38,47150,3.07957e+10
T1806,15:01:51.500,93.785,32874,93.83,93.78,19,93.785,9,47150,3.07985e+10
T1806,15:01:52.0,93.785,32875,93.83,93.78,18,93.785,8,47151,3.07994e+10
T1806,15:01:52.500,93.785,32880,93.83,93.78,17,93.785,3,47149,3.08041e+10
T1806,15:01:53.0,93.785,32883,93.83,93.785,1,93.79,8,47147,3.08069e+10
T1806,15:01:53.500,93.785,32885,93.83,93.78,17,93.785,6,47147,3.08088e+10
T1806,15:01:54.0,93.785,32885,93.83,93.78,17,93.785,17,47147,3.08088e+10
T1806,15:01:54.500,93.785,32885,93.83,93.78,14,93.785,17,47147,3.08088e+10
T1806,15:01:55.500,93.785,32886,93.83,93.78,14,93.785,11,47146,3.08097e+10
T1806,15:01:56.500,93.785,32886,93.83,93.78,4,93.785,11,47146,3.08097e+10
T1806,15:01:57.500,93.785,32886,93.83,93.78,4,93.785,11,47146,3.08097e+10
T1806,15:01:58.0,93.78,32890,93.83,93.775,18,93.78,1,47150,3.08135e+10
T1806,15:01:58.500,93.78,32893,93.83,93.775,18,93.78,3,47149,3.08163e+10
T1806,15:01:59.0,93.78,32893,93.83,93.775,18,93.78,3,47149,3.08163e+10
T1806,15:01:59.500,93.78,32893,93.83,93.775,18,93.78,3,47149,3.08163e+10
T1806,15:02:00.0,93.78,32893,93.83,93.775,18,93.78,4,47149,3.08163e+10
T1806,15:02:00.500,93.78,32893,93.83,93.775,18,93.78,9,47149,3.08163e+10
T1806,15:02:01.500,93.775,32897,93.83,93.775,14,93.78,9,47148,3.08201e+10
T1806,15:02:02.500,93.775,32897,93.83,93.775,13,93.78,9,47148,3.08201e+10
T1806,15:02:03.0,93.775,32897,93.83,93.775,14,93.78,9,47148,3.08201e+10
T1806,15:02:05.0,93.775,32897,93.83,93.775,14,93.78,9,47148,3.08201e+10
T1806,15:02:05.500,93.775,32897,93.83,93.775,14,93.78,9,47148,3.08201e+10
T1806,15:02:06.500,93.775,32900,93.83,93.775,11,93.78,9,47150,3.08229e+10
T1806,15:02:07.0,93.775,32900,93.83,93.775,11,93.78,9,47150,3.08229e+10
T1806,15:02:07.500,93.775,32900,93.83,93.775,9,93.78,9,47150,3.08229e+10
T1806,15:02:08.0,93.775,32900,93.83,93.775,9,93.78,9,47150,3.08229e+10
T1806,15:02:08.500,93.775,32900,93.83,93.775,10,93.78,9,47150,3.08229e+10
T1806,15:02:10.0,93.78,32901,93.83,93.775,10,93.78,8,47149,3.08238e+10
T1806,15:02:12.0,93.78,32901,93.83,93.775,10,93.78,8,47149,3.08238e+10
T1806,15:02:12.500,93.78,32901,93.83,93.775,11,93.78,8,47149,3.08238e+10
T1806,15:02:13.0,93.78,32901,93.83,93.775,11,93.78,8,47149,3.08238e+10
T1806,15:02:13.500,93.78,32901,93.83,93.775,11,93.78,8,47149,3.08238e+10
T1806,15:02:16.0,93.78,32901,93.83,93.775,11,93.78,8,47149,3.08238e+10
T1806,15:02:17.0,93.78,32901,93.83,93.775,11,93.78,8,47149,3.08238e+10
T1806,15:02:17.500,93.78,32901,93.83,93.775,11,93.78,8,47149,3.08238e+10
T1806,15:02:18.0,93.78,32901,93.83,93.775,11,93.78,8,47149,3.08238e+10
T1806,15:02:20.500,93.775,32912,93.83,93.77,75,93.775,2,47147,3.08341e+10
T1806,15:02:21.0,93.775,32914,93.83,93.775,4,93.78,8,47147,3.0836e+10
T1806,15:02:21.500,93.775,32917,93.83,93.775,1,93.78,10,47144,3.08388e+10
T1806,15:02:22.0,93.775,32918,93.83,93.77,75,93.78,10,47143,3.08397e+10
T1806,15:02:22.500,93.775,32918,93.83,93.77,75,93.775,10,47143,3.08397e+10
T1806,15:02:23.0,93.775,32922,93.83,93.77,75,93.775,6,47143,3.08435e+10
T1806,15:02:23.500,93.775,32922,93.83,93.77,75,93.775,6,47143,3.08435e+10
T1806,15:02:24.0,93.775,32922,93.83,93.77,75,93.775,6,47143,3.08435e+10
T1806,15:02:24.500,93.775,32922,93.83,93.77,75,93.775,7,47143,3.08435e+10
T1806,15:02:25.0,93.775,32922,93.83,93.77,75,93.775,7,47143,3.08435e+10
T1806,15:02:26.0,93.775,32922,93.83,93.77,75,93.775,7,47143,3.08435e+10
T1806,15:02:26.500,93.775,32922,93.83,93.77,74,93.775,7,47143,3.08435e+10
T1806,15:02:27.0,93.775,32923,93.83,93.77,73,93.775,6,47143,3.08444e+10
T1806,15:02:27.500,93.775,32923,93.83,93.77,73,93.775,6,47143,3.08444e+10
T1806,15:02:28.0,93.775,32923,93.83,93.77,75,93.775,6,47143,3.08444e+10
T1806,15:02:29.0,93.775,32924,93.83,93.77,75,93.775,5,47143,3.08454e+10
T1806,15:02:29.500,93.775,32924,93.83,93.77,75,93.775,6,47143,3.08454e+10
T1806,15:02:30.0,93.775,32925,93.83,93.77,75,93.775,5,47143,3.08463e+10
T1806,15:02:30.500,93.775,32929,93.83,93.77,75,93.775,1,47146,3.08501e+10
T1806,15:02:31.0,93.775,32930,93.83,93.775,5,93.78,18,47146,3.0851e+10
T1806,15:02:31.500,93.775,32932,93.83,93.775,3,93.78,18,47144,3.08529e+10
T1806,15:02:32.0,93.775,32935,93.83,93.77,75,93.775,1,47144,3.08557e+10
T1806,15:02:34.0,93.775,32936,93.83,93.775,9,93.78,18,47145,3.08566e+10
T1806,15:02:34.500,93.775,32936,93.83,93.775,9,93.78,18,47145,3.08566e+10
T1806,15:02:35.0,93.775,32936,93.83,93.775,9,93.78,18,47145,3.08566e+10
T1806,15:02:35.500,93.775,32936,93.83,93.775,9,93.78,18,47145,3.08566e+10
T1806,15:02:36.0,93.775,32936,93.83,93.775,10,93.78,18,47145,3.08566e+10
T1806,15:02:37.500,93.775,32936,93.83,93.775,11,93.78,18,47145,3.08566e+10
T1806,15:02:38.0,93.78,32938,93.83,93.775,11,93.78,16,47144,3.08585e+10
T1806,15:02:38.500,93.78,32938,93.83,93.775,11,93.78,15,47144,3.08585e+10
T1806,15:02:40.0,93.78,32938,93.83,93.775,11,93.78,14,47144,3.08585e+10
T1806,15:02:40.500,93.775,32939,93.83,93.775,10,93.78,14,47145,3.08594e+10
T1806,15:02:41.0,93.775,32939,93.83,93.775,10,93.78,14,47145,3.08594e+10
T1806,15:02:42.500,93.775,32939,93.83,93.775,10,93.78,15,47145,3.08594e+10
T1806,15:02:43.500,93.78,32940,93.83,93.775,10,93.78,14,47146,3.08604e+10
T1806,15:02:44.500,93.78,32940,93.83,93.775,11,93.78,14,47146,3.08604e+10
T1806,15:02:45.0,93.78,32940,93.83,93.775,11,93.78,14,47146,3.08604e+10
T1806,15:02:45.500,93.78,32940,93.83,93.775,13,93.78,14,47146,3.08604e+10
T1806,15:02:46.0,93.78,32940,93.83,93.775,13,93.78,14,47146,3.08604e+10
T1806,15:02:46.500,93.775,32942,93.83,93.775,12,93.78,13,47148,3.08623e+10
T1806,15:02:47.0,93.775,32942,93.83,93.775,12,93.78,12,47148,3.08623e+10
T1806,15:02:48.0,93.78,32947,93.83,93.775,13,93.78,7,47146,3.08669e+10
T1806,15:02:48.500,93.78,32954,93.83,93.775,13,93.785,10,47146,3.08735e+10
T1806,15:02:49.0,93.78,32954,93.83,93.775,14,93.785,10,47146,3.08735e+10
T1806,15:02:49.500,93.78,32954,93.83,93.775,17,93.785,10,47146,3.08735e+10
T1806,15:02:50.0,93.78,32954,93.83,93.78,2,93.785,10,47146,3.08735e+10
T1806,15:02:51.0,93.78,32955,93.83,93.78,1,93.785,10,47145,3.08744e+10
T1806,15:02:51.500,93.78,32957,93.83,93.775,17,93.785,11,47146,3.08763e+10
T1806,15:02:52.0,93.775,32958,93.83,93.775,17,93.78,5,47147,3.08773e+10
T1806,15:02:53.500,93.78,32960,93.83,93.775,17,93.78,3,47147,3.08791e+10
T1806,15:02:54.0,93.78,32960,93.83,93.775,18,93.78,3,47147,3.08791e+10
T1806,15:02:55.500,93.78,32960,93.83,93.775,18,93.78,3,47147,3.08791e+10
T1806,15:02:56.0,93.78,32960,93.83,93.775,18,93.78,3,47147,3.08791e+10
T1806,15:02:56.500,93.78,32960,93.83,93.775,19,93.78,3,47147,3.08791e+10
T1806,15:02:57.0,93.78,32960,93.83,93.775,19,93.78,8,47147,3.08791e+10
T1806,15:02:58.0,93.78,32960,93.83,93.775,19,93.78,8,47147,3.08791e+10
T1806,15:02:59.500,93.78,32960,93.83,93.775,19,93.78,9,47147,3.08791e+10
T1806,15:03:00.0,93.78,32960,93.83,93.775,19,93.78,9,47147,3.08791e+10
T1806,15:03:00.500,93.78,32961,93.83,93.775,19,93.78,8,47147,3.08801e+10
T1806,15:03:01.0,93.78,32961,93.83,93.775,20,93.78,8,47147,3.08801e+10
T1806,15:03:01.500,93.78,32962,93.83,93.775,20,93.78,7,47147,3.0881e+10
T1806,15:03:03.500,93.78,32962,93.83,93.775,21,93.78,7,47147,3.0881e+10
T1806,15:03:05.0,93.78,32962,93.83,93.775,21,93.78,9,47147,3.0881e+10
T1806,15:03:05.500,93.78,32963,93.83,93.775,21,93.78,8,47146,3.08819e+10
T1806,15:03:06.0,93.78,32963,93.83,93.775,21,93.78,8,47146,3.08819e+10
T1806,15:03:07.500,93.78,32963,93.83,93.775,21,93.78,13,47146,3.08819e+10
T1806,15:03:08.500,93.78,32963,93.83,93.775,21,93.78,14,47146,3.08819e+10
T1806,15:03:10.500,93.78,32963,93.83,93.775,21,93.78,14,47146,3.08819e+10
T1806,15:03:12.0,93.78,32963,93.83,93.775,21,93.78,16,47146,3.08819e+10
T1806,15:03:12.500,93.78,32963,93.83,93.775,21,93.78,17,47146,3.08819e+10
T1806,15:03:13.500,93.78,32963,93.83,93.775,18,93.78,19,47146,3.08819e+10
T1806,15:03:14.0,93.775,32979,93.83,93.775,3,93.78,24,47153,3.08969e+10
T1806,15:03:14.500,93.775,32982,93.83,93.77,84,93.775,9,47152,3.08998e+10
T1806,15:03:15.0,93.77,32986,93.83,93.77,88,93.775,9,47153,3.09035e+10
T1806,15:03:15.500,93.77,32986,93.83,93.77,83,93.775,8,47153,3.09035e+10
T1806,15:03:16.500,93.77,32986,93.83,93.77,83,93.775,11,47153,3.09035e+10
T1806,15:03:17.0,93.77,32986,93.83,93.77,83,93.775,11,47153,3.09035e+10
T1806,15:03:19.0,93.77,32986,93.83,93.77,83,93.775,7,47153,3.09035e+10
T1806,15:03:21.0,93.77,32986,93.83,93.77,83,93.775,7,47153,3.09035e+10
T1806,15:03:21.500,93.77,32986,93.83,93.77,83,93.775,7,47153,3.09035e+10
T1806,15:03:22.0,93.77,32986,93.83,93.77,83,93.775,7,47153,3.09035e+10
T1806,15:03:23.0,93.77,32986,93.83,93.77,76,93.775,7,47153,3.09035e+10
T1806,15:03:23.500,93.775,32987,93.83,93.77,76,93.775,6,47153,3.09045e+10
T1806,15:03:24.0,93.775,32987,93.83,93.77,76,93.775,6,47153,3.09045e+10
T1806,15:03:26.500,93.775,32987,93.83,93.77,76,93.775,6,47153,3.09045e+10
T1806,15:03:27.0,93.775,32992,93.83,93.77,76,93.775,1,47153,3.09091e+10
T1806,15:03:27.500,93.775,32993,93.83,93.775,1,93.78,24,47152,3.09101e+10
T1806,15:03:28.0,93.775,32996,93.83,93.775,6,93.78,24,47152,3.09129e+10
T1806,15:03:28.500,93.775,32996,93.83,93.775,6,93.78,24,47152,3.09129e+10
T1806,15:03:30.0,93.775,32996,93.83,93.775,6,93.78,24,47152,3.09129e+10
T1806,15:03:30.500,93.775,32997,93.83,93.775,6,93.78,24,47153,3.09138e+10
T1806,15:03:31.0,93.775,32998,93.83,93.775,5,93.78,24,47153,3.09148e+10
T1806,15:03:32.0,93.775,32998,93.83,93.775,6,93.78,24,47153,3.09148e+10
T1806,15:03:32.500,93.775,32998,93.83,93.775,7,93.78,24,47153,3.09148e+10
T1806,15:03:33.500,93.775,32998,93.83,93.775,7,93.78,24,47153,3.09148e+10
T1806,15:03:35.0,93.775,32998,93.83,93.775,7,93.78,25,47153,3.09148e+10
T1806,15:03:36.0,93.775,32998,93.83,93.775,7,93.78,25,47153,3.09148e+10
T1806,15:03:36.500,93.775,32998,93.83,93.775,7,93.78,25,47153,3.09148e+10
T1806,15:03:37.500,93.775,32998,93.83,93.775,7,93.78,25,47153,3.09148e+10
T1806,15:03:38.0,93.775,33000,93.83,93.775,5,93.78,25,47153,3.09166e+10
T1806,15:03:40.0,93.775,33000,93.83,93.775,5,93.78,26,47153,3.09166e+10
T1806,15:03:41.0,93.775,33000,93.83,93.775,5,93.78,26,47153,3.09166e+10
T1806,15:03:41.500,93.775,33000,93.83,93.775,5,93.78,26,47153,3.09166e+10
T1806,15:03:42.500,93.775,33000,93.83,93.775,5,93.78,24,47153,3.09166e+10
T1806,15:03:46.0,93.775,33000,93.83,93.775,5,93.78,24,47153,3.09166e+10
T1806,15:03:46.500,93.775,33000,93.83,93.775,5,93.78,24,47153,3.09166e+10
T1806,15:03:47.0,93.775,33000,93.83,93.775,10,93.78,24,47153,3.09166e+10
T1806,15:03:47.500,93.78,33001,93.83,93.775,8,93.78,28,47154,3.09176e+10
T1806,15:03:49.500,93.78,33001,93.83,93.775,8,93.78,28,47154,3.09176e+10
T1806,15:03:50.500,93.78,33001,93.83,93.775,8,93.78,28,47154,3.09176e+10
T1806,15:03:51.0,93.78,33001,93.83,93.775,8,93.78,28,47154,3.09176e+10
T1806,15:03:51.500,93.78,33001,93.83,93.775,8,93.78,28,47154,3.09176e+10
T1806,15:03:52.500,93.78,33001,93.83,93.775,8,93.78,28,47154,3.09176e+10
T1806,15:03:54.500,93.78,33001,93.83,93.775,9,93.78,28,47154,3.09176e+10
T1806,15:03:55.0,93.78,33008,93.83,93.775,9,93.78,21,47161,3.09241e+10
T1806,15:03:55.500,93.78,33008,93.83,93.775,10,93.78,21,47161,3.09241e+10
T1806,15:03:56.0,93.78,33013,93.83,93.775,12,93.78,16,47166,3.09288e+10
T1806,15:03:56.500,93.78,33013,93.83,93.775,13,93.78,16,47166,3.09288e+10
T1806,15:03:57.500,93.78,33013,93.83,93.775,13,93.78,16,47166,3.09288e+10
T1806,15:03:58.0,93.78,33013,93.83,93.775,14,93.78,16,47166,3.09288e+10
T1806,15:04:00.0,93.78,33013,93.83,93.775,16,93.78,16,47166,3.09288e+10
T1806,15:04:00.500,93.78,33013,93.83,93.775,39,93.78,16,47166,3.09288e+10
T1806,15:04:01.0,93.78,33029,93.83,93.78,12,93.785,10,47172,3.09438e+10
T1806,15:04:01.500,93.78,33029,93.83,93.78,56,93.785,10,47172,3.09438e+10
T1806,15:04:02.0,93.785,33039,93.83,93.78,52,93.79,16,47168,3.09532e+10
T1806,15:04:02.500,93.785,33039,93.83,93.785,33,93.79,16,47168,3.09532e+10
T1806,15:04:03.0,93.79,33040,93.83,93.785,35,93.79,14,47169,3.09542e+10
T1806,15:04:03.500,93.79,33040,93.83,93.785,35,93.79,13,47169,3.09542e+10
T1806,15:04:04.0,93.79,33044,93.83,93.785,37,93.79,9,47172,3.09579e+10
T1806,15:04:04.500,93.79,33046,93.83,93.785,38,93.79,7,47171,3.09598e+10
T1806,15:04:05.0,93.79,33047,93.83,93.785,38,93.79,6,47171,3.09607e+10
T1806,15:04:05.500,93.79,33047,93.83,93.785,38,93.79,6,47171,3.09607e+10
T1806,15:04:06.0,93.79,33048,93.83,93.785,39,93.79,5,47170,3.09617e+10
T1806,15:04:06.500,93.79,33048,93.83,93.785,39,93.79,6,47170,3.09617e+10
T1806,15:04:07.0,93.79,33048,93.83,93.785,39,93.79,6,47170,3.09617e+10
T1806,15:04:07.500,93.79,33048,93.83,93.785,39,93.79,6,47170,3.09617e+10
T1806,15:04:08.0,93.79,33048,93.83,93.785,39,93.79,7,47170,3.09617e+10
T1806,15:04:08.500,93.79,33048,93.83,93.785,39,93.79,7,47170,3.09617e+10
T1806,15:04:09.0,93.79,33048,93.83,93.785,39,93.79,7,47170,3.09617e+10
T1806,15:04:09.500,93.79,33048,93.83,93.785,39,93.79,7,47170,3.09617e+10
T1806,15:04:10.0,93.79,33048,93.83,93.785,40,93.79,7,47170,3.09617e+10
T1806,15:04:10.500,93.79,33049,93.83,93.785,40,93.79,6,47169,3.09626e+10
T1806,15:04:11.0,93.79,33052,93.83,93.785,40,93.79,3,47171,3.09654e+10
T1806,15:04:11.500,93.79,33055,93.83,93.79,9,93.795,22,47169,3.09682e+10
T1806,15:04:12.0,93.79,33055,93.83,93.79,34,93.795,22,47169,3.09682e+10
T1806,15:04:12.500,93.795,33057,93.83,93.79,38,93.795,20,47171,3.09701e+10
T1806,15:04:13.0,93.795,33059,93.83,93.79,38,93.795,18,47170,3.0972e+10
T1806,15:04:13.500,93.795,33060,93.83,93.79,33,93.795,17,47170,3.09729e+10
T1806,15:04:14.0,93.795,33060,93.83,93.79,33,93.795,17,47170,3.09729e+10
T1806,15:04:14.500,93.795,33060,93.83,93.79,33,93.795,17,47170,3.09729e+10
T1806,15:04:15.0,93.795,33060,93.83,93.79,43,93.795,17,47170,3.09729e+10
T1806,15:04:15.500,93.79,33070,93.83,93.79,36,93.795,14,47165,3.09823e+10
T1806,15:04:16.0,93.79,33070,93.83,93.79,37,93.795,14,47165,3.09823e+10
T1806,15:04:16.500,93.79,33070,93.83,93.79,37,93.795,15,47165,3.09823e+10
T1806,15:04:17.0,93.79,33070,93.83,93.79,37,93.795,16,47165,3.09823e+10
T1806,15:04:18.0,93.79,33071,93.83,93.79,36,93.795,17,47165,3.09832e+10
T1806,15:04:18.500,93.79,33071,93.83,93.79,36,93.795,18,47165,3.09832e+10
T1806,15:04:19.0,93.79,33071,93.83,93.79,37,93.795,18,47165,3.09832e+10
T1806,15:04:20.0,93.79,33071,93.83,93.79,37,93.795,18,47165,3.09832e+10
T1806,15:04:21.500,93.79,33071,93.83,93.79,37,93.795,19,47165,3.09832e+10
T1806,15:04:22.0,93.79,33071,93.83,93.79,37,93.795,18,47165,3.09832e+10
T1806,15:04:22.500,93.79,33071,93.83,93.79,37,93.795,18,47165,3.09832e+10
T1806,15:04:23.0,93.79,33071,93.83,93.79,37,93.795,18,47165,3.09832e+10
T1806,15:04:24.0,93.79,33072,93.83,93.79,36,93.795,18,47164,3.09842e+10
T1806,15:04:25.0,93.79,33072,93.83,93.79,36,93.795,18,47164,3.09842e+10
T1806,15:04:26.0,93.79,33073,93.83,93.79,35,93.795,18,47163,3.09851e+10
T1806,15:04:26.500,93.795,33075,93.83,93.79,35,93.795,16,47163,3.0987e+10
T1806,15:04:27.0,93.795,33075,93.83,93.79,35,93.795,16,47163,3.0987e+10
T1806,15:04:27.500,93.795,33075,93.83,93.79,35,93.795,16,47163,3.0987e+10
T1806,15:04:28.0,93.79,33076,93.83,93.79,35,93.795,16,47162,3.09879e+10
T1806,15:04:28.500,93.79,33076,93.83,93.79,45,93.795,17,47162,3.09879e+10
T1806,15:04:29.0,93.79,33076,93.83,93.79,45,93.795,17,47162,3.09879e+10
T1806,15:04:29.500,93.79,33076,93.83,93.79,45,93.795,17,47162,3.09879e+10
T1806,15:04:30.0,93.79,33076,93.83,93.79,50,93.795,17,47162,3.09879e+10
T1806,15:04:30.500,93.795,33081,93.83,93.79,50,93.795,12,47162,3.09926e+10
T1806,15:04:31.0,93.795,33093,93.83,93.795,2,93.8,67,47170,3.10039e+10
T1806,15:04:31.500,93.795,33093,93.83,93.795,27,93.8,57,47170,3.10039e+10
T1806,15:04:32.0,93.795,33095,93.83,93.795,27,93.8,57,47170,3.10057e+10
T1806,15:04:32.500,93.795,33095,93.83,93.795,27,93.8,57,47170,3.10057e+10
T1806,15:04:33.0,93.795,33095,93.83,93.795,27,93.8,57,47170,3.10057e+10
T1806,15:04:33.500,93.795,33095,93.83,93.795,47,93.8,57,47170,3.10057e+10
T1806,15:04:34.0,93.795,33095,93.83,93.795,47,93.8,57,47170,3.10057e+10
T1806,15:04:34.500,93.795,33095,93.83,93.795,47,93.8,57,47170,3.10057e+10
T1806,15:04:35.0,93.795,33095,93.83,93.795,48,93.8,57,47170,3.10057e+10
T1806,15:04:35.500,93.795,33095,93.83,93.795,48,93.8,62,47170,3.10057e+10
T1806,15:04:37.0,93.795,33095,93.83,93.795,48,93.8,62,47170,3.10057e+10
T1806,15:04:38.0,93.795,33100,93.83,93.795,43,93.8,63,47170,3.10104e+10
T1806,15:04:38.500,93.8,33114,93.83,93.795,30,93.8,62,47161,3.10236e+10
T1806,15:04:39.0,93.795,33130,93.83,93.795,19,93.8,50,47159,3.10386e+10
T1806,15:04:39.500,93.795,33136,93.83,93.795,13,93.8,50,47163,3.10442e+10
T1806,15:04:40.0,93.795,33142,93.83,93.795,7,93.8,50,47163,3.10498e+10
T1806,15:04:40.500,93.79,33151,93.83,93.79,17,93.795,6,47168,3.10583e+10
T1806,15:04:41.0,93.79,33151,93.83,93.79,17,93.795,5,47168,3.10583e+10
T1806,15:04:41.500,93.79,33151,93.83,93.79,18,93.795,8,47168,3.10583e+10
T1806,15:04:42.0,93.795,33161,93.83,93.79,19,93.795,28,47176,3.10676e+10
T1806,15:04:42.500,93.795,33161,93.83,93.79,19,93.795,28,47176,3.10676e+10
T1806,15:04:43.0,93.795,33161,93.83,93.79,19,93.795,1,47176,3.10676e+10
T1806,15:04:43.500,93.795,33162,93.83,93.79,19,93.8,51,47176,3.10686e+10
T1806,15:04:44.0,93.795,33162,93.83,93.79,19,93.795,1,47176,3.10686e+10
T1806,15:04:44.500,93.795,33163,93.83,93.795,6,93.8,50,47175,3.10695e+10
